20181219|140|화학|110020|전진바이오팜
20181219|140|화학|089010|켐트로닉스
20181219|140|화학|221610|한솔씨앤피
20181219|140|화학|014440|영보화학
20181219|140|화학|011780|금호석유
20181219|140|화학|011785|금호석유우
20181219|140|화학|002020|코오롱
20181219|140|화학|079980|휴비스
20181219|140|화학|011790|SKC
20181219|140|화학|025000|KPX케미칼
20181219|140|화학|004255|NPC우
20181219|140|화학|102710|이엔에프테크놀로지
20181219|140|화학|005190|동성화학
20181219|140|화학|102260|동성코퍼레이션
20181219|140|화학|104480|티케이케미칼
20181219|140|화학|298050|효성첨단소재
20181219|140|화학|002840|미원상사
20181219|140|화학|004250|NPC
20181219|140|화학|001340|백광산업
20181219|140|화학|051630|진양화학
20181219|140|화학|131100|리켐
20181219|227|식품과기본식료품소매|005440|현대그린푸드
20181219|227|식품과기본식료품소매|038530|골드퍼시픽
20181219|227|식품과기본식료품소매|051500|CJ프레시웨이
20181219|227|식품과기본식료품소매|227840|현대코퍼레이션홀딩스
20181219|227|식품과기본식료품소매|004590|한국가구
20181219|227|식품과기본식료품소매|250000|보라티알
20181219|227|식품과기본식료품소매|051160|지어소프트
20181219|218|생명과학도구및서비스|180400|캔서롭
20181219|218|생명과학도구및서비스|048530|인트론바이오
20181219|218|생명과학도구및서비스|141080|레고켐바이오
20181219|218|생명과학도구및서비스|086040|바이오톡스텍
20181219|218|생명과학도구및서비스|127120|디엔에이링크
20181219|218|생명과학도구및서비스|182400|에이티젠
20181219|218|생명과학도구및서비스|068330|일신바이오
20181219|218|생명과학도구및서비스|038290|마크로젠
20181219|218|생명과학도구및서비스|084650|랩지노믹스
20181219|218|생명과학도구및서비스|241820|피씨엘
20181219|218|생명과학도구및서비스|215380|우정바이오
20181219|218|생명과학도구및서비스|131220|대한과학
20181219|218|생명과학도구및서비스|205470|휴마시스
20181219|218|생명과학도구및서비스|046210|파나진
20181219|218|생명과학도구및서비스|217600|켐온
20181219|218|생명과학도구및서비스|096530|씨젠
20181219|218|생명과학도구및서비스|206640|바디텍메드
20181219|218|생명과학도구및서비스|238120|로고스바이오
20181219|218|생명과학도구및서비스|245620|EDGC
20181219|218|생명과학도구및서비스|950130|엑세스바이오
20181219|218|생명과학도구및서비스|008490|서흥
20181219|218|생명과학도구및서비스|083790|크리스탈
20181219|218|생명과학도구및서비스|036180|영인프런티어
20181219|35|제약|068760|셀트리온제약
20181219|35|제약|091990|셀트리온헬스케어
20181219|35|제약|194700|노바렉스
20181219|35|제약|016580|환인제약
20181219|35|제약|183490|엔지켐생명과학
20181219|35|제약|018680|서울제약
20181219|35|제약|036480|대성미생물
20181219|35|제약|068270|셀트리온
20181219|35|제약|222040|뉴트리바이오텍
20181219|35|제약|000520|삼일제약
20181219|35|제약|009300|삼아제약
20181219|35|제약|018620|우진비앤지
20181219|35|제약|260660|알리코제약
20181219|35|제약|000250|삼천당제약
20181219|35|제약|243070|휴온스
20181219|35|제약|003060|에이프로젠제약
20181219|35|제약|271980|제일약품
20181219|35|제약|041910|에스텍파마
20181219|35|제약|170900|동아에스티
20181219|35|제약|008930|한미사이언스
20181219|35|제약|003520|영진약품
20181219|35|제약|005257|녹십자홀딩스2우
20181219|35|제약|200670|휴메딕스
20181219|35|제약|114450|KPX생명과학
20181219|35|제약|002620|제일파마홀딩스
20181219|35|제약|003850|보령제약
20181219|35|제약|204840|지엘팜텍
20181219|35|제약|072020|중앙백신
20181219|35|제약|106190|하이텍팜
20181219|35|제약|001060|JW중외제약
20181219|35|제약|239610|에이치엘사이언스
20181219|35|제약|006280|녹십자
20181219|35|제약|009290|광동제약
20181219|35|제약|000100|유한양행
20181219|35|제약|034940|조아제약
20181219|35|제약|014570|고려제약
20181219|35|제약|058820|CMG제약
20181219|35|제약|004310|현대약품
20181219|35|제약|000220|유유제약
20181219|35|제약|001540|안국약품
20181219|35|제약|102460|이연제약
20181219|35|제약|001630|종근당홀딩스
20181219|35|제약|067290|JW신약
